X,Y,Join_Count,TARGET_FID,SSBid,ost,nord,CENTROID_X,CENTROID_Y,Shape_Leng,Shape_Area,Komm2016,Fylk2016
263500.0,6658500.0,1,414,22630006658000,2263000,6658000,263500,6658500,4000,1000000,0301,03
264500.0,6658500.0,1,415,22640006658000,2264000,6658000,264500,6658500,4000,1000000,0301,03
265500.0,6658500.0,1,416,22650006658000,2265000,6658000,265500,6658500,4000,1000000,0301,03
266500.0,6658500.0,1,417,22660006658000,2266000,6658000,266500,6658500,4000,1000000,0301,03
267500.0,6658500.0,1,418,22670006658000,2267000,6658000,267500,6658500,4000,1000000,0301,03
268500.0,6658500.0,1,419,22680006658000,2268000,6658000,268500,6658500,4000,1000000,0301,03
252500.0,6659500.0,1,453,22520006659000,2252000,6659000,252500,6659500,4000,1000000,0301,03
253500.0,6659500.0,1,454,22530006659000,2253000,6659000,253500,6659500,4000,1000000,0301,03
254500.0,6659500.0,1,455,22540006659000,2254000,6659000,254500,6659500,4000,1000000,0301,03
255500.0,6659500.0,1,456,22550006659000,2255000,6659000,255500,6659500,4000,1000000,0301,03
256500.0,6659500.0,1,457,22560006659000,2256000,6659000,256500,6659500,4000,1000000,0301,03
257500.0,6659500.0,1,458,22570006659000,2257000,6659000,257500,6659500,4000,1000000,0301,03
258500.0,6659500.0,1,459,22580006659000,2258000,6659000,258500,6659500,4000,1000000,0301,03
259500.0,6659500.0,1,460,22590006659000,2259000,6659000,259500,6659500,4000,1000000,0301,03
260500.0,6659500.0,1,461,22600006659000,2260000,6659000,260500,6659500,4000,1000000,0301,03
261500.0,6659500.0,1,462,22610006659000,2261000,6659000,261500,6659500,4000,1000000,0301,03
262500.0,6659500.0,1,463,22620006659000,2262000,6659000,262500,6659500,4000,1000000,0301,03
263500.0,6659500.0,1,464,22630006659000,2263000,6659000,263500,6659500,4000,1000000,0301,03
264500.0,6659500.0,1,465,22640006659000,2264000,6659000,264500,6659500,4000,1000000,0301,03
265500.0,6659500.0,1,466,22650006659000,2265000,6659000,265500,6659500,4000,1000000,0301,03
266500.0,6659500.0,1,467,22660006659000,2266000,6659000,266500,6659500,4000,1000000,0301,03
267500.0,6659500.0,1,468,22670006659000,2267000,6659000,267500,6659500,4000,1000000,0301,03
250500.0,6660500.0,1,501,22500006660000,2250000,6660000,250500,6660500,4000,1000000,0301,03
251500.0,6660500.0,1,502,22510006660000,2251000,6660000,251500,6660500,4000,1000000,0301,03
252500.0,6660500.0,1,503,22520006660000,2252000,6660000,252500,6660500,4000,1000000,0301,03
253500.0,6660500.0,1,504,22530006660000,2253000,6660000,253500,6660500,4000,1000000,0301,03
254500.0,6660500.0,1,505,22540006660000,2254000,6660000,254500,6660500,4000,1000000,0301,03
255500.0,6660500.0,1,506,22550006660000,2255000,6660000,255500,6660500,4000,1000000,0301,03
256500.0,6660500.0,1,507,22560006660000,2256000,6660000,256500,6660500,4000,1000000,0301,03
257500.0,6660500.0,1,508,22570006660000,2257000,6660000,257500,6660500,4000,1000000,0301,03
258500.0,6660500.0,1,509,22580006660000,2258000,6660000,258500,6660500,4000,1000000,0301,03
259500.0,6660500.0,1,510,22590006660000,2259000,6660000,259500,6660500,4000,1000000,0301,03
260500.0,6660500.0,1,511,22600006660000,2260000,6660000,260500,6660500,4000,1000000,0301,03
261500.0,6660500.0,1,512,22610006660000,2261000,6660000,261500,6660500,4000,1000000,0301,03
262500.0,6660500.0,1,513,22620006660000,2262000,6660000,262500,6660500,4000,1000000,0301,03
263500.0,6660500.0,1,514,22630006660000,2263000,6660000,263500,6660500,4000,1000000,0301,03
264500.0,6660500.0,1,515,22640006660000,2264000,6660000,264500,6660500,4000,1000000,0301,03
265500.0,6660500.0,1,516,22650006660000,2265000,6660000,265500,6660500,4000,1000000,0301,03
266500.0,6660500.0,1,517,22660006660000,2266000,6660000,266500,6660500,4000,1000000,0301,03
267500.0,6660500.0,1,518,22670006660000,2267000,6660000,267500,6660500,4000,1000000,0301,03
250500.0,6661500.0,1,551,22500006661000,2250000,6661000,250500,6661500,4000,1000000,0301,03
251500.0,6661500.0,1,552,22510006661000,2251000,6661000,251500,6661500,4000,1000000,0301,03
252500.0,6661500.0,1,553,22520006661000,2252000,6661000,252500,6661500,4000,1000000,0301,03
253500.0,6661500.0,1,554,22530006661000,2253000,6661000,253500,6661500,4000,1000000,0301,03
254500.0,6661500.0,1,555,22540006661000,2254000,6661000,254500,6661500,4000,1000000,0301,03
255500.0,6661500.0,1,556,22550006661000,2255000,6661000,255500,6661500,4000,1000000,0301,03
256500.0,6661500.0,1,557,22560006661000,2256000,6661000,256500,6661500,4000,1000000,0301,03
257500.0,6661500.0,1,558,22570006661000,2257000,6661000,257500,6661500,4000,1000000,0301,03
258500.0,6661500.0,1,559,22580006661000,2258000,6661000,258500,6661500,4000,1000000,0301,03
259500.0,6661500.0,1,560,22590006661000,2259000,6661000,259500,6661500,4000,1000000,0301,03
260500.0,6661500.0,1,561,22600006661000,2260000,6661000,260500,6661500,4000,1000000,0301,03
261500.0,6661500.0,1,562,22610006661000,2261000,6661000,261500,6661500,4000,1000000,0301,03
262500.0,6661500.0,1,563,22620006661000,2262000,6661000,262500,6661500,4000,1000000,0301,03
263500.0,6661500.0,1,564,22630006661000,2263000,6661000,263500,6661500,4000,1000000,0301,03
264500.0,6661500.0,1,565,22640006661000,2264000,6661000,264500,6661500,4000,1000000,0301,03
265500.0,6661500.0,1,566,22650006661000,2265000,6661000,265500,6661500,4000,1000000,0301,03
266500.0,6661500.0,1,567,22660006661000,2266000,6661000,266500,6661500,4000,1000000,0301,03
250500.0,6662500.0,1,601,22500006662000,2250000,6662000,250500,6662500,4000,1000000,0301,03
251500.0,6662500.0,1,602,22510006662000,2251000,6662000,251500,6662500,4000,1000000,0301,03
252500.0,6662500.0,1,603,22520006662000,2252000,6662000,252500,6662500,4000,1000000,0301,03
253500.0,6662500.0,1,604,22530006662000,2253000,6662000,253500,6662500,4000,1000000,0301,03
254500.0,6662500.0,1,605,22540006662000,2254000,6662000,254500,6662500,4000,1000000,0301,03
255500.0,6662500.0,1,606,22550006662000,2255000,6662000,255500,6662500,4000,1000000,0301,03
256500.0,6662500.0,1,607,22560006662000,2256000,6662000,256500,6662500,4000,1000000,0301,03
257500.0,6662500.0,1,608,22570006662000,2257000,6662000,257500,6662500,4000,1000000,0301,03
258500.0,6662500.0,1,609,22580006662000,2258000,6662000,258500,6662500,4000,1000000,0301,03
259500.0,6662500.0,1,610,22590006662000,2259000,6662000,259500,6662500,4000,1000000,0301,03
260500.0,6662500.0,1,611,22600006662000,2260000,6662000,260500,6662500,4000,1000000,0301,03
261500.0,6662500.0,1,612,22610006662000,2261000,6662000,261500,6662500,4000,1000000,0301,03
262500.0,6662500.0,1,613,22620006662000,2262000,6662000,262500,6662500,4000,1000000,0301,03
263500.0,6662500.0,1,614,22630006662000,2263000,6662000,263500,6662500,4000,1000000,0301,03
264500.0,6662500.0,1,615,22640006662000,2264000,6662000,264500,6662500,4000,1000000,0301,03
265500.0,6662500.0,1,616,22650006662000,2265000,6662000,265500,6662500,4000,1000000,0301,03
266500.0,6662500.0,1,617,22660006662000,2266000,6662000,266500,6662500,4000,1000000,0301,03
250500.0,6663500.0,1,651,22500006663000,2250000,6663000,250500,6663500,4000,1000000,0301,03
251500.0,6663500.0,1,652,22510006663000,2251000,6663000,251500,6663500,4000,1000000,0301,03
252500.0,6663500.0,1,653,22520006663000,2252000,6663000,252500,6663500,4000,1000000,0301,03
253500.0,6663500.0,1,654,22530006663000,2253000,6663000,253500,6663500,4000,1000000,0301,03
254500.0,6663500.0,1,655,22540006663000,2254000,6663000,254500,6663500,4000,1000000,0301,03
255500.0,6663500.0,1,656,22550006663000,2255000,6663000,255500,6663500,4000,1000000,0301,03
256500.0,6663500.0,1,657,22560006663000,2256000,6663000,256500,6663500,4000,1000000,0301,03
257500.0,6663500.0,1,658,22570006663000,2257000,6663000,257500,6663500,4000,1000000,0301,03
258500.0,6663500.0,1,659,22580006663000,2258000,6663000,258500,6663500,4000,1000000,0301,03
259500.0,6663500.0,1,660,22590006663000,2259000,6663000,259500,6663500,4000,1000000,0301,03
260500.0,6663500.0,1,661,22600006663000,2260000,6663000,260500,6663500,4000,1000000,0301,03
261500.0,6663500.0,1,662,22610006663000,2261000,6663000,261500,6663500,4000,1000000,0301,03
262500.0,6663500.0,1,663,22620006663000,2262000,6663000,262500,6663500,4000,1000000,0301,03
263500.0,6663500.0,1,664,22630006663000,2263000,6663000,263500,6663500,4000,1000000,0301,03
264500.0,6663500.0,1,665,22640006663000,2264000,6663000,264500,6663500,4000,1000000,0301,03
265500.0,6663500.0,1,666,22650006663000,2265000,6663000,265500,6663500,4000,1000000,0301,03
266500.0,6663500.0,1,667,22660006663000,2266000,6663000,266500,6663500,4000,1000000,0301,03
251500.0,6664500.0,1,702,22510006664000,2251000,6664000,251500,6664500,4000,1000000,0301,03
252500.0,6664500.0,1,703,22520006664000,2252000,6664000,252500,6664500,4000,1000000,0301,03
253500.0,6664500.0,1,704,22530006664000,2253000,6664000,253500,6664500,4000,1000000,0301,03
254500.0,6664500.0,1,705,22540006664000,2254000,6664000,254500,6664500,4000,1000000,0301,03
255500.0,6664500.0,1,706,22550006664000,2255000,6664000,255500,6664500,4000,1000000,0301,03
256500.0,6664500.0,1,707,22560006664000,2256000,6664000,256500,6664500,4000,1000000,0301,03
257500.0,6664500.0,1,708,22570006664000,2257000,6664000,257500,6664500,4000,1000000,0301,03
258500.0,6664500.0,1,709,22580006664000,2258000,6664000,258500,6664500,4000,1000000,0301,03
259500.0,6664500.0,1,710,22590006664000,2259000,6664000,259500,6664500,4000,1000000,0301,03
260500.0,6664500.0,1,711,22600006664000,2260000,6664000,260500,6664500,4000,1000000,0301,03
261500.0,6664500.0,1,712,22610006664000,2261000,6664000,261500,6664500,4000,1000000,0301,03
262500.0,6664500.0,1,713,22620006664000,2262000,6664000,262500,6664500,4000,1000000,0301,03
263500.0,6664500.0,1,714,22630006664000,2263000,6664000,263500,6664500,4000,1000000,0301,03
264500.0,6664500.0,1,715,22640006664000,2264000,6664000,264500,6664500,4000,1000000,0301,03
265500.0,6664500.0,1,716,22650006664000,2265000,6664000,265500,6664500,4000,1000000,0301,03
266500.0,6664500.0,1,717,22660006664000,2266000,6664000,266500,6664500,4000,1000000,0301,03
252500.0,6665500.0,1,753,22520006665000,2252000,6665000,252500,6665500,4000,1000000,0301,03
253500.0,6665500.0,1,754,22530006665000,2253000,6665000,253500,6665500,4000,1000000,0301,03
254500.0,6665500.0,1,755,22540006665000,2254000,6665000,254500,6665500,4000,1000000,0301,03
255500.0,6665500.0,1,756,22550006665000,2255000,6665000,255500,6665500,4000,1000000,0301,03
256500.0,6665500.0,1,757,22560006665000,2256000,6665000,256500,6665500,4000,1000000,0301,03
257500.0,6665500.0,1,758,22570006665000,2257000,6665000,257500,6665500,4000,1000000,0301,03
258500.0,6665500.0,1,759,22580006665000,2258000,6665000,258500,6665500,4000,1000000,0301,03
259500.0,6665500.0,1,760,22590006665000,2259000,6665000,259500,6665500,4000,1000000,0301,03
260500.0,6665500.0,1,761,22600006665000,2260000,6665000,260500,6665500,4000,1000000,0301,03
261500.0,6665500.0,1,762,22610006665000,2261000,6665000,261500,6665500,4000,1000000,0301,03
262500.0,6665500.0,1,763,22620006665000,2262000,6665000,262500,6665500,4000,1000000,0301,03
263500.0,6665500.0,1,764,22630006665000,2263000,6665000,263500,6665500,4000,1000000,0301,03
264500.0,6665500.0,1,765,22640006665000,2264000,6665000,264500,6665500,4000,1000000,0301,03
265500.0,6665500.0,1,766,22650006665000,2265000,6665000,265500,6665500,4000,1000000,0301,03
266500.0,6665500.0,1,767,22660006665000,2266000,6665000,266500,6665500,4000,1000000,0301,03
253500.0,6666500.0,1,804,22530006666000,2253000,6666000,253500,6666500,4000,1000000,0301,03
254500.0,6666500.0,1,805,22540006666000,2254000,6666000,254500,6666500,4000,1000000,0301,03
255500.0,6666500.0,1,806,22550006666000,2255000,6666000,255500,6666500,4000,1000000,0301,03
256500.0,6666500.0,1,807,22560006666000,2256000,6666000,256500,6666500,4000,1000000,0301,03
257500.0,6666500.0,1,808,22570006666000,2257000,6666000,257500,6666500,4000,1000000,0301,03
258500.0,6666500.0,1,809,22580006666000,2258000,6666000,258500,6666500,4000,1000000,0301,03
259500.0,6666500.0,1,810,22590006666000,2259000,6666000,259500,6666500,4000,1000000,0301,03
260500.0,6666500.0,1,811,22600006666000,2260000,6666000,260500,6666500,4000,1000000,0301,03
261500.0,6666500.0,1,812,22610006666000,2261000,6666000,261500,6666500,4000,1000000,0301,03
262500.0,6666500.0,1,813,22620006666000,2262000,6666000,262500,6666500,4000,1000000,0301,03
263500.0,6666500.0,1,814,22630006666000,2263000,6666000,263500,6666500,4000,1000000,0301,03
264500.0,6666500.0,1,815,22640006666000,2264000,6666000,264500,6666500,4000,1000000,0301,03
265500.0,6666500.0,1,816,22650006666000,2265000,6666000,265500,6666500,4000,1000000,0301,03
254500.0,6667500.0,1,855,22540006667000,2254000,6667000,254500,6667500,4000,1000000,0301,03
255500.0,6667500.0,1,856,22550006667000,2255000,6667000,255500,6667500,4000,1000000,0301,03
256500.0,6667500.0,1,857,22560006667000,2256000,6667000,256500,6667500,4000,1000000,0301,03
257500.0,6667500.0,1,858,22570006667000,2257000,6667000,257500,6667500,4000,1000000,0301,03
258500.0,6667500.0,1,859,22580006667000,2258000,6667000,258500,6667500,4000,1000000,0301,03
259500.0,6667500.0,1,860,22590006667000,2259000,6667000,259500,6667500,4000,1000000,0301,03
260500.0,6667500.0,1,861,22600006667000,2260000,6667000,260500,6667500,4000,1000000,0301,03
261500.0,6667500.0,1,862,22610006667000,2261000,6667000,261500,6667500,4000,1000000,0301,03
262500.0,6667500.0,1,863,22620006667000,2262000,6667000,262500,6667500,4000,1000000,0301,03
263500.0,6667500.0,1,864,22630006667000,2263000,6667000,263500,6667500,4000,1000000,0301,03
264500.0,6667500.0,1,865,22640006667000,2264000,6667000,264500,6667500,4000,1000000,0301,03
255500.0,6668500.0,1,906,22550006668000,2255000,6668000,255500,6668500,4000,1000000,0301,03
256500.0,6668500.0,1,907,22560006668000,2256000,6668000,256500,6668500,4000,1000000,0301,03
257500.0,6668500.0,1,908,22570006668000,2257000,6668000,257500,6668500,4000,1000000,0301,03
258500.0,6668500.0,1,909,22580006668000,2258000,6668000,258500,6668500,4000,1000000,0301,03
259500.0,6668500.0,1,910,22590006668000,2259000,6668000,259500,6668500,4000,1000000,0301,03
260500.0,6668500.0,1,911,22600006668000,2260000,6668000,260500,6668500,4000,1000000,0301,03
261500.0,6668500.0,1,912,22610006668000,2261000,6668000,261500,6668500,4000,1000000,0301,03
262500.0,6668500.0,1,913,22620006668000,2262000,6668000,262500,6668500,4000,1000000,0301,03
263500.0,6668500.0,1,914,22630006668000,2263000,6668000,263500,6668500,4000,1000000,0301,03
264500.0,6668500.0,1,915,22640006668000,2264000,6668000,264500,6668500,4000,1000000,0301,03
255500.0,6669500.0,1,956,22550006669000,2255000,6669000,255500,6669500,4000,1000000,0301,03
256500.0,6669500.0,1,957,22560006669000,2256000,6669000,256500,6669500,4000,1000000,0301,03
257500.0,6669500.0,1,958,22570006669000,2257000,6669000,257500,6669500,4000,1000000,0301,03
258500.0,6669500.0,1,959,22580006669000,2258000,6669000,258500,6669500,4000,1000000,0301,03
259500.0,6669500.0,1,960,22590006669000,2259000,6669000,259500,6669500,4000,1000000,0301,03
260500.0,6669500.0,1,961,22600006669000,2260000,6669000,260500,6669500,4000,1000000,0301,03
261500.0,6669500.0,1,962,22610006669000,2261000,6669000,261500,6669500,4000,1000000,0301,03
262500.0,6669500.0,1,963,22620006669000,2262000,6669000,262500,6669500,4000,1000000,0301,03
263500.0,6669500.0,1,964,22630006669000,2263000,6669000,263500,6669500,4000,1000000,0301,03
264500.0,6669500.0,1,965,22640006669000,2264000,6669000,264500,6669500,4000,1000000,0301,03
255500.0,6670500.0,1,1006,22550006670000,2255000,6670000,255500,6670500,4000,1000000,0301,03
256500.0,6670500.0,1,1007,22560006670000,2256000,6670000,256500,6670500,4000,1000000,0301,03
257500.0,6670500.0,1,1008,22570006670000,2257000,6670000,257500,6670500,4000,1000000,0301,03
258500.0,6670500.0,1,1009,22580006670000,2258000,6670000,258500,6670500,4000,1000000,0301,03
259500.0,6670500.0,1,1010,22590006670000,2259000,6670000,259500,6670500,4000,1000000,0301,03
260500.0,6670500.0,1,1011,22600006670000,2260000,6670000,260500,6670500,4000,1000000,0301,03
261500.0,6670500.0,1,1012,22610006670000,2261000,6670000,261500,6670500,4000,1000000,0301,03
262500.0,6670500.0,1,1013,22620006670000,2262000,6670000,262500,6670500,4000,1000000,0301,03
263500.0,6670500.0,1,1014,22630006670000,2263000,6670000,263500,6670500,4000,1000000,0301,03
255500.0,6671500.0,1,1056,22550006671000,2255000,6671000,255500,6671500,4000,1000000,0301,03
256500.0,6671500.0,1,1057,22560006671000,2256000,6671000,256500,6671500,4000,1000000,0301,03
257500.0,6671500.0,1,1058,22570006671000,2257000,6671000,257500,6671500,4000,1000000,0301,03
258500.0,6671500.0,1,1059,22580006671000,2258000,6671000,258500,6671500,4000,1000000,0301,03
259500.0,6671500.0,1,1060,22590006671000,2259000,6671000,259500,6671500,4000,1000000,0301,03
260500.0,6671500.0,1,1061,22600006671000,2260000,6671000,260500,6671500,4000,1000000,0301,03
261500.0,6671500.0,1,1062,22610006671000,2261000,6671000,261500,6671500,4000,1000000,0301,03
262500.0,6671500.0,1,1063,22620006671000,2262000,6671000,262500,6671500,4000,1000000,0301,03
263500.0,6671500.0,1,1064,22630006671000,2263000,6671000,263500,6671500,4000,1000000,0301,03
264500.0,6671500.0,1,1065,22640006671000,2264000,6671000,264500,6671500,4000,1000000,0301,03
254500.0,6672500.0,1,1105,22540006672000,2254000,6672000,254500,6672500,4000,1000000,0301,03
255500.0,6672500.0,1,1106,22550006672000,2255000,6672000,255500,6672500,4000,1000000,0301,03
256500.0,6672500.0,1,1107,22560006672000,2256000,6672000,256500,6672500,4000,1000000,0301,03
257500.0,6672500.0,1,1108,22570006672000,2257000,6672000,257500,6672500,4000,1000000,0301,03
258500.0,6672500.0,1,1109,22580006672000,2258000,6672000,258500,6672500,4000,1000000,0301,03
259500.0,6672500.0,1,1110,22590006672000,2259000,6672000,259500,6672500,4000,1000000,0301,03
260500.0,6672500.0,1,1111,22600006672000,2260000,6672000,260500,6672500,4000,1000000,0301,03
262500.0,6672500.0,1,1113,22620006672000,2262000,6672000,262500,6672500,4000,1000000,0301,03
263500.0,6672500.0,1,1114,22630006672000,2263000,6672000,263500,6672500,4000,1000000,0301,03
255500.0,6673500.0,1,1156,22550006673000,2255000,6673000,255500,6673500,4000,1000000,0301,03
256500.0,6673500.0,1,1157,22560006673000,2256000,6673000,256500,6673500,4000,1000000,0301,03
257500.0,6673500.0,1,1158,22570006673000,2257000,6673000,257500,6673500,4000,1000000,0301,03
258500.0,6673500.0,1,1159,22580006673000,2258000,6673000,258500,6673500,4000,1000000,0301,03
259500.0,6673500.0,1,1160,22590006673000,2259000,6673000,259500,6673500,4000,1000000,0301,03
260500.0,6673500.0,1,1161,22600006673000,2260000,6673000,260500,6673500,4000,1000000,0301,03
256500.0,6674500.0,1,1207,22560006674000,2256000,6674000,256500,6674500,4000,1000000,0301,03
