SSBID1000M,easting,northing,Join_Count,TARGET_FID,ost,nord,CENTROID_X,CENTROID_Y,Shape_Leng,Shape_Area,Komm2016,Fylk2016
22490006658000,249500,6658500,1,450,2249000,6658000,249500,6658500,4000,1000000,219,2
22450006659000,245500,6659500,1,496,2245000,6659000,245500,6659500,4000,1000000,219,2
22460006659000,246500,6659500,1,497,2246000,6659000,246500,6659500,4000,1000000,219,2
22470006659000,247500,6659500,1,498,2247000,6659000,247500,6659500,4000,1000000,219,2
22480006659000,248500,6659500,1,499,2248000,6659000,248500,6659500,4000,1000000,219,2
22490006659000,249500,6659500,1,500,2249000,6659000,249500,6659500,4000,1000000,219,2
22450006660000,245500,6660500,1,546,2245000,6660000,245500,6660500,4000,1000000,219,2
22460006660000,246500,6660500,1,547,2246000,6660000,246500,6660500,4000,1000000,219,2
22470006660000,247500,6660500,1,548,2247000,6660000,247500,6660500,4000,1000000,219,2
22480006660000,248500,6660500,1,549,2248000,6660000,248500,6660500,4000,1000000,219,2
22490006660000,249500,6660500,1,550,2249000,6660000,249500,6660500,4000,1000000,219,2
22450006661000,245500,6661500,1,596,2245000,6661000,245500,6661500,4000,1000000,219,2
22460006661000,246500,6661500,1,597,2246000,6661000,246500,6661500,4000,1000000,219,2
22470006661000,247500,6661500,1,598,2247000,6661000,247500,6661500,4000,1000000,219,2
22480006661000,248500,6661500,1,599,2248000,6661000,248500,6661500,4000,1000000,219,2
22460006662000,246500,6662500,1,647,2246000,6662000,246500,6662500,4000,1000000,219,2
22470006662000,247500,6662500,1,648,2247000,6662000,247500,6662500,4000,1000000,219,2
22460006663000,246500,6663500,1,697,2246000,6663000,246500,6663500,4000,1000000,219,2
22570006601000,257500,6601500,1,58,2257000,6601000,257500,6601500,4000,1000000,211,2
22580006601000,258500,6601500,1,59,2258000,6601000,258500,6601500,4000,1000000,211,2
22580006602000,258500,6602500,1,109,2258000,6602000,258500,6602500,4000,1000000,211,2
22580006603000,258500,6603500,1,159,2258000,6603000,258500,6603500,4000,1000000,211,2
22590006603000,259500,6603500,1,160,2259000,6603000,259500,6603500,4000,1000000,211,2
22600006603000,260500,6603500,1,161,2260000,6603000,260500,6603500,4000,1000000,211,2
22600006604000,260500,6604500,1,211,2260000,6604000,260500,6604500,4000,1000000,211,2
22540006606000,254500,6606500,1,305,2254000,6606000,254500,6606500,4000,1000000,211,2
22600006606000,260500,6606500,1,311,2260000,6606000,260500,6606500,4000,1000000,211,2
22530006607000,253500,6607500,1,354,2253000,6607000,253500,6607500,4000,1000000,211,2
22520006608000,252500,6608500,1,403,2252000,6608000,252500,6608500,4000,1000000,211,2
22530006608000,253500,6608500,1,404,2253000,6608000,253500,6608500,4000,1000000,211,2
22530006609000,253500,6609500,1,454,2253000,6609000,253500,6609500,4000,1000000,211,2
22600006609000,260500,6609500,1,461,2260000,6609000,260500,6609500,4000,1000000,211,2
22530006610000,253500,6610500,1,504,2253000,6610000,253500,6610500,4000,1000000,211,2
22570006610000,257500,6610500,1,508,2257000,6610000,257500,6610500,4000,1000000,211,2
22620006610000,262500,6610500,1,513,2262000,6610000,262500,6610500,4000,1000000,211,2
22530006611000,253500,6611500,1,554,2253000,6611000,253500,6611500,4000,1000000,211,2
22540006611000,254500,6611500,1,555,2254000,6611000,254500,6611500,4000,1000000,211,2
22550006611000,255500,6611500,1,556,2255000,6611000,255500,6611500,4000,1000000,211,2
22530006612000,253500,6612500,1,604,2253000,6612000,253500,6612500,4000,1000000,211,2
22560006612000,256500,6612500,1,607,2256000,6612000,256500,6612500,4000,1000000,211,2
22610006613000,261500,6613500,1,662,2261000,6613000,261500,6613500,4000,1000000,211,2
22630006613000,263500,6613500,1,664,2263000,6613000,263500,6613500,4000,1000000,211,2
22620006614000,262500,6614500,1,713,2262000,6614000,262500,6614500,4000,1000000,211,2
22630006614000,263500,6614500,1,714,2263000,6614000,263500,6614500,4000,1000000,211,2
22660006614000,266500,6614500,1,717,2266000,6614000,266500,6614500,4000,1000000,214,2
22630006615000,263500,6615500,1,764,2263000,6615000,263500,6615500,4000,1000000,211,2
22650006615000,265500,6615500,1,766,2265000,6615000,265500,6615500,4000,1000000,214,2
22660006615000,266500,6615500,1,767,2266000,6615000,266500,6615500,4000,1000000,214,2
22530006617000,253500,6617500,1,854,2253000,6617000,253500,6617500,4000,1000000,215,2
22560006617000,256500,6617500,1,857,2256000,6617000,256500,6617500,4000,1000000,211,2
22630006617000,263500,6617500,1,864,2263000,6617000,263500,6617500,4000,1000000,211,2
22670006617000,267500,6617500,1,868,2267000,6617000,267500,6617500,4000,1000000,214,2
22680006617000,268500,6617500,1,869,2268000,6617000,268500,6617500,4000,1000000,213,2
22530006618000,253500,6618500,1,904,2253000,6618000,253500,6618500,4000,1000000,215,2
22610006618000,261500,6618500,1,912,2261000,6618000,261500,6618500,4000,1000000,214,2
22670006618000,267500,6618500,1,918,2267000,6618000,267500,6618500,4000,1000000,213,2
22680006618000,268500,6618500,1,919,2268000,6618000,268500,6618500,4000,1000000,213,2
22530006619000,253500,6619500,1,954,2253000,6619000,253500,6619500,4000,1000000,215,2
22690006619000,269500,6619500,1,970,2269000,6619000,269500,6619500,4000,1000000,213,2
22720006619000,272500,6619500,1,973,2272000,6619000,272500,6619500,4000,1000000,213,2
22990006620000,299500,6620500,1,1050,2299000,6620000,299500,6620500,4000,1000000,221,2
22580006622000,258500,6622500,1,1109,2258000,6622000,258500,6622500,4000,1000000,214,2
22840006622000,284500,6622500,1,1135,2284000,6622000,284500,6622500,4000,1000000,229,2
22870006622000,287500,6622500,1,1138,2287000,6622000,287500,6622500,4000,1000000,229,2
22960006622000,296500,6622500,1,1147,2296000,6622000,296500,6622500,4000,1000000,221,2
22990006622000,299500,6622500,1,1150,2299000,6622000,299500,6622500,4000,1000000,221,2
22520006623000,252500,6623500,1,1153,2252000,6623000,252500,6623500,4000,1000000,215,2
22690006623000,269500,6623500,1,1170,2269000,6623000,269500,6623500,4000,1000000,213,2
22710006623000,271500,6623500,1,1172,2271000,6623000,271500,6623500,4000,1000000,213,2
22720006623000,272500,6623500,1,1173,2272000,6623000,272500,6623500,4000,1000000,213,2
22830006623000,283500,6623500,1,1184,2283000,6623000,283500,6623500,4000,1000000,229,2
22840006623000,284500,6623500,1,1185,2284000,6623000,284500,6623500,4000,1000000,229,2
22850006623000,285500,6623500,1,1186,2285000,6623000,285500,6623500,4000,1000000,229,2
22860006623000,286500,6623500,1,1187,2286000,6623000,286500,6623500,4000,1000000,229,2
22870006623000,287500,6623500,1,1188,2287000,6623000,287500,6623500,4000,1000000,229,2
22960006623000,296500,6623500,1,1197,2296000,6623000,296500,6623500,4000,1000000,221,2
22970006623000,297500,6623500,1,1198,2297000,6623000,297500,6623500,4000,1000000,221,2
22500006624000,250500,6624500,1,1201,2250000,6624000,250500,6624500,4000,1000000,215,2
22510006624000,251500,6624500,1,1202,2251000,6624000,251500,6624500,4000,1000000,215,2
22520006624000,252500,6624500,1,1203,2252000,6624000,252500,6624500,4000,1000000,215,2
22720006624000,272500,6624500,1,1223,2272000,6624000,272500,6624500,4000,1000000,213,2
22760006624000,276500,6624500,1,1227,2276000,6624000,276500,6624500,4000,1000000,229,2
22780006624000,278500,6624500,1,1229,2278000,6624000,278500,6624500,4000,1000000,229,2
22830006624000,283500,6624500,1,1234,2283000,6624000,283500,6624500,4000,1000000,229,2
22870006624000,287500,6624500,1,1238,2287000,6624000,287500,6624500,4000,1000000,229,2
22960006624000,296500,6624500,1,1247,2296000,6624000,296500,6624500,4000,1000000,221,2
22500006625000,250500,6625500,1,1251,2250000,6625000,250500,6625500,4000,1000000,215,2
22510006625000,251500,6625500,1,1252,2251000,6625000,251500,6625500,4000,1000000,215,2
22560006625000,256500,6625500,1,1257,2256000,6625000,256500,6625500,4000,1000000,215,2
22570006625000,257500,6625500,1,1258,2257000,6625000,257500,6625500,4000,1000000,215,2
22640006625000,264500,6625500,1,1265,2264000,6625000,264500,6625500,4000,1000000,214,2
22710006625000,271500,6625500,1,1272,2271000,6625000,271500,6625500,4000,1000000,213,2
22720006625000,272500,6625500,1,1273,2272000,6625000,272500,6625500,4000,1000000,213,2
22730006625000,273500,6625500,1,1274,2273000,6625000,273500,6625500,4000,1000000,213,2
22740006625000,274500,6625500,1,1275,2274000,6625000,274500,6625500,4000,1000000,229,2
22750006625000,275500,6625500,1,1276,2275000,6625000,275500,6625500,4000,1000000,229,2
22760006625000,276500,6625500,1,1277,2276000,6625000,276500,6625500,4000,1000000,229,2
22780006625000,278500,6625500,1,1279,2278000,6625000,278500,6625500,4000,1000000,229,2
22790006625000,279500,6625500,1,1280,2279000,6625000,279500,6625500,4000,1000000,229,2
22840006625000,284500,6625500,1,1285,2284000,6625000,284500,6625500,4000,1000000,229,2
22870006625000,287500,6625500,1,1288,2287000,6625000,287500,6625500,4000,1000000,229,2
22960006625000,296500,6625500,1,1297,2296000,6625000,296500,6625500,4000,1000000,221,2
22500006626000,250500,6626500,1,1301,2250000,6626000,250500,6626500,4000,1000000,215,2
22510006626000,251500,6626500,1,1302,2251000,6626000,251500,6626500,4000,1000000,215,2
22590006626000,259500,6626500,1,1310,2259000,6626000,259500,6626500,4000,1000000,215,2
22710006626000,271500,6626500,1,1322,2271000,6626000,271500,6626500,4000,1000000,213,2
22720006626000,272500,6626500,1,1323,2272000,6626000,272500,6626500,4000,1000000,213,2
22730006626000,273500,6626500,1,1324,2273000,6626000,273500,6626500,4000,1000000,213,2
22740006626000,274500,6626500,1,1325,2274000,6626000,274500,6626500,4000,1000000,229,2
22750006626000,275500,6626500,1,1326,2275000,6626000,275500,6626500,4000,1000000,229,2
22760006626000,276500,6626500,1,1327,2276000,6626000,276500,6626500,4000,1000000,229,2
22830006626000,283500,6626500,1,1334,2283000,6626000,283500,6626500,4000,1000000,229,2
22960006626000,296500,6626500,1,1347,2296000,6626000,296500,6626500,4000,1000000,221,2
22500006627000,250500,6627500,1,1351,2250000,6627000,250500,6627500,4000,1000000,215,2
22510006627000,251500,6627500,1,1352,2251000,6627000,251500,6627500,4000,1000000,215,2
22570006627000,257500,6627500,1,1358,2257000,6627000,257500,6627500,4000,1000000,215,2
22580006627000,258500,6627500,1,1359,2258000,6627000,258500,6627500,4000,1000000,215,2
22600006627000,260500,6627500,1,1361,2260000,6627000,260500,6627500,4000,1000000,214,2
22690006627000,269500,6627500,1,1370,2269000,6627000,269500,6627500,4000,1000000,213,2
22710006627000,271500,6627500,1,1372,2271000,6627000,271500,6627500,4000,1000000,213,2
22720006627000,272500,6627500,1,1373,2272000,6627000,272500,6627500,4000,1000000,213,2
22730006627000,273500,6627500,1,1374,2273000,6627000,273500,6627500,4000,1000000,213,2
22740006627000,274500,6627500,1,1375,2274000,6627000,274500,6627500,4000,1000000,229,2
22820006627000,282500,6627500,1,1383,2282000,6627000,282500,6627500,4000,1000000,229,2
22850006627000,285500,6627500,1,1386,2285000,6627000,285500,6627500,4000,1000000,229,2
22870006627000,287500,6627500,1,1388,2287000,6627000,287500,6627500,4000,1000000,229,2
22960006627000,296500,6627500,1,1397,2296000,6627000,296500,6627500,4000,1000000,221,2
22500006628000,250500,6628500,1,1401,2250000,6628000,250500,6628500,4000,1000000,215,2
22510006628000,251500,6628500,1,1402,2251000,6628000,251500,6628500,4000,1000000,215,2
22550006628000,255500,6628500,1,1406,2255000,6628000,255500,6628500,4000,1000000,215,2
22710006628000,271500,6628500,1,1422,2271000,6628000,271500,6628500,4000,1000000,213,2
22800006628000,280500,6628500,1,1431,2280000,6628000,280500,6628500,4000,1000000,229,2
22870006628000,287500,6628500,1,1438,2287000,6628000,287500,6628500,4000,1000000,229,2
22880006628000,288500,6628500,1,1439,2288000,6628000,288500,6628500,4000,1000000,229,2
22950006628000,295500,6628500,1,1446,2295000,6628000,295500,6628500,4000,1000000,221,2
22970006628000,297500,6628500,1,1448,2297000,6628000,297500,6628500,4000,1000000,221,2
22980006628000,298500,6628500,1,1449,2298000,6628000,298500,6628500,4000,1000000,221,2
22500006629000,250500,6629500,1,1451,2250000,6629000,250500,6629500,4000,1000000,215,2
22510006629000,251500,6629500,1,1452,2251000,6629000,251500,6629500,4000,1000000,215,2
22550006629000,255500,6629500,1,1456,2255000,6629000,255500,6629500,4000,1000000,215,2
22630006629000,263500,6629500,1,1464,2263000,6629000,263500,6629500,4000,1000000,214,2
22640006629000,264500,6629500,1,1465,2264000,6629000,264500,6629500,4000,1000000,213,2
22680006629000,268500,6629500,1,1469,2268000,6629000,268500,6629500,4000,1000000,213,2
22790006629000,279500,6629500,1,1480,2279000,6629000,279500,6629500,4000,1000000,229,2
22800006629000,280500,6629500,1,1481,2280000,6629000,280500,6629500,4000,1000000,229,2
22810006629000,281500,6629500,1,1482,2281000,6629000,281500,6629500,4000,1000000,229,2
22820006629000,282500,6629500,1,1483,2282000,6629000,282500,6629500,4000,1000000,229,2
22870006629000,287500,6629500,1,1488,2287000,6629000,287500,6629500,4000,1000000,229,2
22880006629000,288500,6629500,1,1489,2288000,6629000,288500,6629500,4000,1000000,229,2
22970006629000,297500,6629500,1,1498,2297000,6629000,297500,6629500,4000,1000000,221,2
22980006629000,298500,6629500,1,1499,2298000,6629000,298500,6629500,4000,1000000,221,2
22500006630000,250500,6630500,1,1501,2250000,6630000,250500,6630500,4000,1000000,215,2
22680006630000,268500,6630500,1,1519,2268000,6630000,268500,6630500,4000,1000000,213,2
22700006630000,270500,6630500,1,1521,2270000,6630000,270500,6630500,4000,1000000,213,2
22720006630000,272500,6630500,1,1523,2272000,6630000,272500,6630500,4000,1000000,213,2
22770006630000,277500,6630500,1,1528,2277000,6630000,277500,6630500,4000,1000000,229,2
22780006630000,278500,6630500,1,1529,2278000,6630000,278500,6630500,4000,1000000,229,2
22790006630000,279500,6630500,1,1530,2279000,6630000,279500,6630500,4000,1000000,229,2
22800006630000,280500,6630500,1,1531,2280000,6630000,280500,6630500,4000,1000000,229,2
22810006630000,281500,6630500,1,1532,2281000,6630000,281500,6630500,4000,1000000,229,2
22880006630000,288500,6630500,1,1539,2288000,6630000,288500,6630500,4000,1000000,229,2
22940006630000,294500,6630500,1,1545,2294000,6630000,294500,6630500,4000,1000000,227,2
22950006630000,295500,6630500,1,1546,2295000,6630000,295500,6630500,4000,1000000,221,2
22960006630000,296500,6630500,1,1547,2296000,6630000,296500,6630500,4000,1000000,221,2
22970006630000,297500,6630500,1,1548,2297000,6630000,297500,6630500,4000,1000000,221,2
22500006631000,250500,6631500,1,1551,2250000,6631000,250500,6631500,4000,1000000,215,2
22510006631000,251500,6631500,1,1552,2251000,6631000,251500,6631500,4000,1000000,216,2
22610006631000,261500,6631500,1,1562,2261000,6631000,261500,6631500,4000,1000000,214,2
22680006631000,268500,6631500,1,1569,2268000,6631000,268500,6631500,4000,1000000,213,2
22740006631000,274500,6631500,1,1575,2274000,6631000,274500,6631500,4000,1000000,229,2
22760006631000,276500,6631500,1,1577,2276000,6631000,276500,6631500,4000,1000000,229,2
22770006631000,277500,6631500,1,1578,2277000,6631000,277500,6631500,4000,1000000,229,2
22780006631000,278500,6631500,1,1579,2278000,6631000,278500,6631500,4000,1000000,229,2
22790006631000,279500,6631500,1,1580,2279000,6631000,279500,6631500,4000,1000000,229,2
22800006631000,280500,6631500,1,1581,2280000,6631000,280500,6631500,4000,1000000,229,2
22810006631000,281500,6631500,1,1582,2281000,6631000,281500,6631500,4000,1000000,229,2
22850006631000,285500,6631500,1,1586,2285000,6631000,285500,6631500,4000,1000000,229,2
22860006631000,286500,6631500,1,1587,2286000,6631000,286500,6631500,4000,1000000,229,2
22870006631000,287500,6631500,1,1588,2287000,6631000,287500,6631500,4000,1000000,229,2
22880006631000,288500,6631500,1,1589,2288000,6631000,288500,6631500,4000,1000000,227,2
22920006631000,292500,6631500,1,1593,2292000,6631000,292500,6631500,4000,1000000,227,2
22930006631000,293500,6631500,1,1594,2293000,6631000,293500,6631500,4000,1000000,227,2
22940006631000,294500,6631500,1,1595,2294000,6631000,294500,6631500,4000,1000000,227,2
22960006631000,296500,6631500,1,1597,2296000,6631000,296500,6631500,4000,1000000,221,2
22970006631000,297500,6631500,1,1598,2297000,6631000,297500,6631500,4000,1000000,221,2
22500006632000,250500,6632500,1,1601,2250000,6632000,250500,6632500,4000,1000000,215,2
22690006632000,269500,6632500,1,1620,2269000,6632000,269500,6632500,4000,1000000,213,2
22730006632000,273500,6632500,1,1624,2273000,6632000,273500,6632500,4000,1000000,213,2
22750006632000,275500,6632500,1,1626,2275000,6632000,275500,6632500,4000,1000000,229,2
22760006632000,276500,6632500,1,1627,2276000,6632000,276500,6632500,4000,1000000,229,2
22770006632000,277500,6632500,1,1628,2277000,6632000,277500,6632500,4000,1000000,229,2
22780006632000,278500,6632500,1,1629,2278000,6632000,278500,6632500,4000,1000000,229,2
22790006632000,279500,6632500,1,1630,2279000,6632000,279500,6632500,4000,1000000,229,2
22800006632000,280500,6632500,1,1631,2280000,6632000,280500,6632500,4000,1000000,229,2
22870006632000,287500,6632500,1,1638,2287000,6632000,287500,6632500,4000,1000000,229,2
22880006632000,288500,6632500,1,1639,2288000,6632000,288500,6632500,4000,1000000,227,2
22920006632000,292500,6632500,1,1643,2292000,6632000,292500,6632500,4000,1000000,227,2
22930006632000,293500,6632500,1,1644,2293000,6632000,293500,6632500,4000,1000000,227,2
22950006632000,295500,6632500,1,1646,2295000,6632000,295500,6632500,4000,1000000,221,2
22960006632000,296500,6632500,1,1647,2296000,6632000,296500,6632500,4000,1000000,221,2
22970006632000,297500,6632500,1,1648,2297000,6632000,297500,6632500,4000,1000000,221,2
22990006632000,299500,6632500,1,1650,2299000,6632000,299500,6632500,4000,1000000,221,2
22500006633000,250500,6633500,1,1651,2250000,6633000,250500,6633500,4000,1000000,215,2
22510006633000,251500,6633500,1,1652,2251000,6633000,251500,6633500,4000,1000000,216,2
